words,tags_encoding
"['两', '次', 'B', 'C', '测', '试', '使', '不', '少', '北', '美', '玩', '家', '第', '一', '次', '接', '触', '到', '了', '这', '个', '新', '奇', '而', '广', '阔', '的', '武', '侠', '世', '界']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['期', '间', '更', '是', '获', '得', '了', '来', '自', '国', '外', '媒', '体', 'M', 'a', 's', 's', 'i', 'v', 'e', 'l', 'y', '与', 'M', 'M', 'O', 's', 'i', 't', 'e', '的', '赞', '誉']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['随', '后', '更', '是', '入', '围', '福', '布', '斯', '关', '注', '榜']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['成', '为', '了', '2', '0', '1', '3', '年', '北', '美', '地', '区', '值', '得', '期', '待', '的', '游', '戏', '之', '一']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['因', '为', '就', '在', '去', '年']","['O', 'O', 'O', 'O', 'O', 'O']"
"['《', '九', '阴', '真', '经', '》', '就', '曾', '作', '为', '中', '国', '游', '戏', '的', '代', '表', '亮', '相', 'E', '3']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['九', '阴', '也', '受', '到', '了', '相', '当', '的', '关', '注']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['在', '此', '次', '的', '2', '0', '1', '3', '年', '美', '国', '洛', '杉', '矶', 'E', '3', '展', '会', '上']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['我', '们', '又', '将', '有', '机', '会', '看', '到', '这', '款', '拥', '有', '者', '纯', '正', '中', '中', '式', '血', '统', '的', '武', '侠', '游', '戏', '站', '在', '世', '界', '的', '舞', '台', '之', '上']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['九', '阴', '在', '群', '星', '闪', '耀', '的', '舞', '台', '上', '或', '许', '算', '不', '上', '耀', '眼']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['但', '就', '在', '这', '一', '年', '中']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['九', '阴', '为', '走', '出', '国', '门', '所', '做', '的', '努', '力', '的', '确', '让', '人', '历', '历', '在', '目']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['从', '去', '年', '开', '始']","['O', 'O', 'O', 'O', 'O']"
"['《', '九', '阴', '真', '经', '》', '展', '开', '了', '漫', '长', '的', '英', '文', '化', '道', '路']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['两', '次', 'B', 'C', '测', '试', '使', '不', '少', '北', '美', '玩', '家', '第', '一', '次', '接', '触', '到', '了', '这', '个', '新', '奇', '而', '广', '阔', '的', '武', '侠', '世', '界']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['期', '间', '更', '是', '获', '得', '了', '来', '自', '国', '外', '媒', '体', 'M', 'a', 's', 's', 'i', 'v', 'e', 'l', 'y', '与', 'M', 'M', 'O', 's', 'i', 't', 'e', '的', '赞', '誉']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['随', '后', '更', '是', '入', '围', '福', '布', '斯', '关', '注', '榜']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['成', '为', '了', '2', '0', '1', '3', '年', '北', '美', '地', '区', '值', '得', '期', '待', '的', '游', '戏', '之', '一']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['因', '为', '就', '在', '去', '年']","['O', 'O', 'O', 'O', 'O', 'O']"
"['《', '九', '阴', '真', '经', '》', '就', '曾', '作', '为', '中', '国', '游', '戏', '的', '代', '表', '亮', '相', 'E', '3']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['九', '阴', '也', '受', '到', '了', '相', '当', '的', '关', '注']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['在', '此', '次', '的', '2', '0', '1', '3', '年', '美', '国', '洛', '杉', '矶', 'E', '3', '展', '会', '上']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['我', '们', '又', '将', '有', '机', '会', '看', '到', '这', '款', '拥', '有', '者', '纯', '正', '中', '中', '式', '血', '统', '的', '武', '侠', '游', '戏', '站', '在', '世', '界', '的', '舞', '台', '之', '上']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['九', '阴', '在', '群', '星', '闪', '耀', '的', '舞', '台', '上', '或', '许', '算', '不', '上', '耀', '眼']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['但', '就', '在', '这', '一', '年', '中']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['九', '阴', '为', '走', '出', '国', '门', '所', '做', '的', '努', '力', '的', '确', '让', '人', '历', '历', '在', '目']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['从', '去', '年', '开', '始']","['O', 'O', 'O', 'O', 'O']"
"['《', '九', '阴', '真', '经', '》', '展', '开', '了', '漫', '长', '的', '英', '文', '化', '道', '路']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['两', '次', 'B', 'C', '测', '试', '使', '不', '少', '北', '美', '玩', '家', '第', '一', '次', '接', '触', '到', '了', '这', '个', '新', '奇', '而', '广', '阔', '的', '武', '侠', '世', '界']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['期', '间', '更', '是', '获', '得', '了', '来', '自', '国', '外', '媒', '体', 'M', 'a', 's', 's', 'i', 'v', 'e', 'l', 'y', '与', 'M', 'M', 'O', 's', 'i', 't', 'e', '的', '赞', '誉']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['成', '为', '了', '2', '0', '1', '3', '年', '北', '美', '地', '区', '值', '得', '期', '待', '的', '游', '戏', '之', '一']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['在', '美', '国', '队', '对', '西', '班', '牙', '仅', '有', '的', '2', '次', '低', '位', '背', '打', '采', '取', '包', '夹', '防', '守', '下']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['西', '班', '牙', '球', '员', '都', '把', '球', '传', '到', '外', '线', '球', '员', '手', '中']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['', '在', '对', '西', '班', '牙', '的', '挡', '拆', '进', '攻', '中']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['美', '国', '队', '在', '对', '方', '防', '守', '未', '到', '位', '的', '情', '况', '下', '的', '每', '波', '进', '攻', '的', '得', '分', '要', '比', '在', '对', '方', '防', '守', '到', '位', '的', '情', '况', '下', '的', '得', '分', '高', '于', '了', '近', '3', '倍']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['在', '西', '班', '牙', '防', '守', '到', '位', '的', '情', '况', '下']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['美', '国', '队', '的', '投', '篮', '命', '中', '率', '只', '有', '3', '0', '%']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['美', '国', '队', '的', '投', '篮', '命', '中', '率', '是', '6', '7', '%']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['', '西', '班', '牙', '在', '挡', '拆', '进', '攻', '上', '投', '篮', '命', '中', '率', '是', '7', '3', '%']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['当', '美', '国', '队', '的', '防', '守', '到', '位', '时']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['西', '班', '牙', '队', '1', '1', '投', '7', '中']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['当', '美', '国', '队', '的', '防', '守', '没', '到', '位', '时']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['西', '班', '牙', '队', '的', '表', '现', '则', '是', '完', '美', '的']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['杨', '光', '的', '妈', '妈', '陪', '同', '杨', '光', '一', '道', '而', '来']","['B_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'B_person_name', 'E_person_name', 'O', 'O', 'O', 'O']"
"['对', '于', '儿', '子', '夺', '得', '合', '肥', '理', '科', '状', '元', '一', '事']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['杨', '光', '妈', '妈', '表', '现', '的', '很', '淡', '定']","['B_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['杨', '光', '语', '文', '考', '了', '1', '2', '5', '分']","['B_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['以', '总', '分', '6', '9', '1', '分', '的', '成', '绩', '夺', '得', '合', '肥', '市', '理', '科', '状', '元']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['所', '以', 'Q', 'Q', '', 'C', 'o', 'n', 'n', 'e', 'c', 't', '用', '户', '是', '更', '加', '活', '跃', '的', '用', '户']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Q', 'Q', '', 'C', 'o', 'n', 'n', 'e', 'c', 't', '的', '活', '跃', '用', '户', '在', '论', '坛', '里', '的', '发', '帖', '量', '经', '过', '四', '五', '月', '的', '有', '效', '运', '营', '之', '后']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['包', '括', '腾', '讯', '好', '友', '关', '系', '链']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['腾', '讯', '客', '户', '端']","['O', 'O', 'O', 'O', 'O']"
"['腾', '讯', '朋', '友', '以', '及', '腾', '讯', '微', '博']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['河', '北', '唐', '山', '的', '许', '仁', '(', '化', '名', ')', '在', '百', '度', '贴', '吧', '发', '布', '贴', '子']","['O', 'O', 'O', 'O', 'O', 'B_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['唐', '山', '血', '站', '的', '用', '血', '政', '策', '令', '人', '质', '疑']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['3', '月', '2', '6', '日']","['O', 'O', 'O', 'O', 'O']"
"['许', '仁', '苦', '笑', '着', '对', '妻', '子', '说', '道']","['B_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['许', '仁', '所', '说', '的']","['B_person_name', 'E_person_name', 'O', 'O', 'O']"
"['指', '的', '是', '去', '唐', '山', '中', '心', '血', '站', '申', '请', '批', '血', '时']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['周', '恩', '来', '不', '写', '日', '记']","['B_person_name', 'M_person_name', 'E_person_name', 'O', 'O', 'O', 'O']"
"['但', '是', '我', '在', '中', '央', '档', '案', '馆', '看', '到', '周', '恩', '来', '的', '一', '大', '堆', '台', '历']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_person_name', 'M_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O']"
"['周', '恩', '来', '的', '习', '惯', '是', '在', '台', '历', '上', '逐', '日', '记', '下', '工', '作', '要', '点']","['B_person_name', 'M_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['大', '众', '网', '所', '有', '内', '容', '的', '版', '权', '均', '属', '于', '作', '者', '或', '页', '面', '内', '声', '明', '的', '版', '权', '人']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['未', '经', '大', '众', '网', '的', '书', '面', '许', '可']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['不', '可', '把', '这', '些', '信', '息', '在', '其', '他', '的', '服', '务', '器', '或', '文', '档', '中', '作', '镜', '像', '复', '制', '或', '保', '存', '；', '不', '得', '修', '改', '或', '再', '使', '用', '大', '众', '网', '的', '任', '何', '资', '源']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['来', '源', '：', '大', '众', '网']","['O', 'O', 'O', 'O', 'O', 'O']"
"['非', '大', '众', '网']","['O', 'O', 'O', 'O']"
"['请', '3', '0', '日', '内', '进', '行']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['导', '读', '：', '', '面', '对', '7', '0', '多', '所', '不', '同', '名', '字', '的', '荷', '兰', '高', '校', '和', '5', '0', '0', '多', '个', '全', '英', '文', '授', '课', '的', '项', '目']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['申', '请', '人', '留', '学', '荷', '兰', '的', '学', '子', '们', '往', '往', '非', '常', '迷', '茫']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['就', '会', '有', '面', '对', '7', '0', '多', '所', '不', '同', '名', '字', '的', '荷', '兰', '高', '校', '和', '5', '0', '0', '多', '个', '全', '英', '文', '授', '课', '的', '项', '目']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['', '', '', '1', '\\', 'n', '\\', 'n', '面', '对', '7', '0', '多', '所', '不', '同', '名', '字', '的', '荷', '兰', '高', '校', '和', '5', '0', '0', '多', '个', '全', '英', '文', '授', '课', '的', '项', '目']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['申', '请', '人', '留', '学', '荷', '兰', '的', '学', '子', '们', '往', '往', '非', '常', '迷', '茫']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['就', '会', '有', '面', '对', '7', '0', '多', '所', '不', '同', '名', '字', '的', '荷', '兰', '高', '校', '和', '5', '0', '0', '多', '个', '全', '英', '文', '授', '课', '的', '项', '目']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['今', '年', '我', '们', '肯', '定', '要', '超', '过', '2', '0', '万', '辆', '车']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['和', '我', '们', '中', '国', '的', '消', '费', '者']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['斯', '柯', '达', '提', '供', '的', '服', '务', '在', '中', '国', '也', '是', '有', '口', '界', '碑', '的', '好', '的', '反', '馈']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['另', '外', '我', '们', '会', '更', '好', '的', '加', '强', '和', '紧', '密', '的', '结', '合', '和', '', '上', '海', '大', '众', '斯', '柯', '达', '', '团', '队', '的', '合', '作']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['我', '们', '不', '仅', '要', '在', '中', '国', '更', '好', '的', '推', '广', '斯', '柯', '达', '品', '牌']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['我', '们', '斯', '柯', '达', '品', '牌', '来', '源', '于', '捷', '克']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['我', '们', '要', '作', '为', '捷', '克', '的', '大', '使']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['捷', '克', '文', '化', '的', '大', '使']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['像', '米', '兰', '昆', '德', '拉']","['O', 'B_person_name', 'M_person_name', 'M_person_name', 'M_person_name', 'E_person_name']"
"['像', '这', '些', '文', '化', '都', '是', '来', '自', '捷', '克', '这', '些', '小', '资', '情', '调']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['最', '终', '也', '来', '自', '于', '捷', '克']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['我', '们', '希', '望', '也', '能', '作', '为', '捷', '克', '在', '中', '国', '最', '大', '的', '品', '牌']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['绘', '画', '这', '些', '好', '的', '文', '化', '带', '到', '中', '国', '来']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['秦', '嘉', '因', '为', '婚', '前', '的', '一', '段', '情', '感', '被', '老', '公', '得', '知', '后']","['B_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['秦', '嘉', '的', '老', '公', '知', '道', '她', '向', '我', '倾', '诉', '的', '事', '情', '后']","['B_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', '我', '将', '短', '信', '内', '容', '告', '诉', '了', '秦', '嘉']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_person_name', 'E_person_name']"
"['秦', '嘉', '说']","['B_person_name', 'E_person_name', 'O']"
"['更', '多', '的', '是', '对', '老', '公', '难', '以', '表', '述', '的', '心', '境', '\\', 'n', '\\', 'n', '秦', '嘉', '因', '为', '婚', '前', '的', '一', '段', '情', '感', '被', '老', '公', '得', '知', '后']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['秦', '嘉', '的', '老', '公', '知', '道', '她', '向', '我', '倾', '诉', '的', '事', '情', '后']","['B_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', '我', '将', '短', '信', '内', '容', '告', '诉', '了', '秦', '嘉']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_person_name', 'E_person_name']"
"['秦', '嘉', '说']","['B_person_name', 'E_person_name', 'O']"
"['普', '京', '对', '柔', '道', '的', '喜', '爱', '很', '多', '人', '都', '知', '道']","['B_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['而', '且', '还', '是', '国', '际', '柔', '道', '协', '会', '的', '荣', '誉', '主', '席']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['普', '京', '甚', '至', '还', '曾', '获', '得', '过', '圣', '彼', '得', '堡', '柔', '道', '冠', '军']","['B_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['在', '他', '成', '为', '俄', '罗', '斯', '总', '统', '后']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['', '这', '次', '是', '普', '京', '自', '从', '2', '0', '0', '5', '年', '以', '来', '首', '次', '访', '问', '伦', '敦']","['O', 'O', 'O', 'O', 'B_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['之', '前', '在', '2', '0', '0', '3', '年']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['普', '京', '也', '曾', '访', '问', '过', '伦', '敦']","['B_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['这', '一', '次', '来', '英', '国', '跟', '卡', '梅', '伦', '会', '面']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_person_name', 'M_person_name', 'E_person_name', 'O', 'O']"
"['普', '京', '主', '要', '是', '跟', '卡', '梅', '伦', '讨', '论', '叙', '利', '亚', '问', '题']","['B_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'B_person_name', 'M_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['紧', '凑', '级', '车', '型', '中', '的', '明', '锐', '可', '以', '说', '是', '斯', '柯', '达', '进', '入', '中', '国', '的', '首', '款', '车', '型']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['明', '锐', '的', '外', '型', '一', '直', '被', '报', '以']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['作', '为', '明', '锐', '顶', '配', '车', '型']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['只', '是', '空', '间', '上', '略', '比', '后', '文', '提', '到', '的', '轩', '逸']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['索', '纳', '塔', '八', '小', '一', '些']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['具', '体', '实', '用', '配', '置', '如', '下', '：', '', '由', '于', '明', '锐', '是', '与', '大', '众', '的', '速', '腾', '同', '一', '生', '产', '线', '生', '产']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['所', '以', '明', '锐', '的', '内', '饰', '布', '局', '与', '速', '腾', '如', '出', '一', '辙']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['从', '明', '锐', '的', '尺', '寸', '上', '讲']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['与', '速', '腾', '一', '致']","['O', 'O', 'O', 'O', 'O']"
